coin,retorno_pct,grupo
LSK,3.742615662038795,High
LSK,1.3343803297964252,High
LSK,-4.073654802068994,High
LSK,0.9613432679372869,High
LSK,0.4103250156571425,High
LSK,3.8297638604364748,High
LSK,-0.9804726453837787,High
LSK,-1.8029827211382132,High
LSK,0.19020005550911545,Mid
LSK,-10.859993034339677,High
LSK,-0.9503489506792695,High
LSK,2.9748926873716997,High
LSK,-5.5493337806117875,High
LSK,5.185193371970609,High
LSK,-3.7456493792228485,High
LSK,2.6732104629779707,High
LSK,4.979082332271223,High
LSK,-1.9577149375314074,Mid
LSK,1.5732431154793947,Mid
LSK,-2.237103988665845,Mid
LSK,1.4327845632149172,Mid
LSK,-0.10692178383089335,Mid
LSK,1.1228602085766815,Mid
LSK,0.7324754851054438,Mid
LSK,-2.534336360297651,Mid
LSK,-1.97398009908214,Mid
LSK,-1.7875350819417157,Mid
LSK,-5.76688945362136,Mid
LSK,-1.2254901101503735,Low
LSK,0.43374559771129917,Low
LSK,-0.28545921400214835,Low
LSK,-0.37592613628618654,Low
LSK,0.8618975926048211,Low
LSK,-0.7182434565083273,Low
LSK,1.850004344240741,Low
LSK,0.5490830005952629,Low
LSK,-5.999081001127737,Low
LSK,1.5458842443021092,Low
LSK,7.787425655000169,Low
LSK,-0.39129752059477996,Low
LSK,2.6899074059214767,Low
LSK,-1.1115233812083236,Low
LSK,-0.36521452991452596,Low
LSK,-0.928603360208724,Low
LSK,-0.8987186713788842,Low
LSK,-1.1461092134398831,Low
LSK,2.9578474364635454,Low
LSK,6.409171938390235,Low
LSK,3.4650347026975448,Low
LSK,-3.000855117242407,Low
LSK,0.32043809994322103,Low
LSK,-0.8481898748377459,Low
LSK,2.230916187167309,Low
LSK,2.181588932806333,Low
LSK,-10.723600571283963,Low
LSK,4.364953366127233,Low
LSK,0.6005795533612801,Low
LSK,-0.3210026496380358,Low
LSK,0.3152242665783511,Low
LSK,-0.17777132336775914,Low
LSK,0.5990645487337964,Low
LSK,-1.7342111534966564,Low
LSK,-0.6516360675925092,Low
LSK,4.991403234206615,Low
LSK,0.6796076252638672,Low
LSK,5.27836411373066,Low
LSK,-3.6286376854568037,Low
LSK,2.885717395036158,Low
LSK,-2.2973804325770564,Low
LSK,-1.056204863549004,Low
LSK,11.231153205246148,Mid
LSK,-1.8213998063520975,Mid
LSK,14.773405048401301,Mid
LSK,-3.5643330024250908,Mid
LSK,1.6502297703103963,Mid
LSK,-0.9454753373673741,Mid
LSK,-3.2831020048154524,Mid
LSK,1.3698088344965553,Mid
LSK,1.8107577030237243,Mid
LSK,-2.6161726160231713,Mid
LSK,-1.4098815845053903,Mid
LSK,2.4405020983136794,Mid
LSK,0.36737744761978774,Mid
LSK,0.08510973060229521,Mid
LSK,-1.1651436295765039,Mid
LSK,10.78948152019803,Mid
LSK,-2.998855855855853,Mid
LSK,3.2395506557444165,Mid
LSK,4.4544736782431205,Mid
LSK,-0.4026880095114538,Mid
LSK,2.4760026375579836,Mid
LSK,4.572925318254528,Mid
LSK,10.052558241113484,Mid
LSK,3.181771881932982,Mid
LSK,3.9831998684015435,Mid
LSK,-5.239462535331962,Mid
LSK,3.797146153983033,Mid
LSK,-3.1342901477604435,Mid
LSK,-4.505138045754908,Mid
LSK,0.6679885223431103,Mid
LSK,-4.237331617966211,Mid
LSK,-0.44760189237024184,Mid
LSK,3.6013197701709077,Mid
LSK,0.27147442289034984,Mid
LSK,-3.164579112672161,Mid
LSK,5.811112589066436,Mid
LSK,-1.1958833333333474,Mid
LSK,0.1663729598311514,Mid
LSK,1.5755869836579839,Mid
LSK,-0.6542130124988277,Mid
LSK,-3.1455761014898886,Mid
LSK,1.5565126832939313,Mid
LSK,-3.473174910125809,Mid
LSK,-4.51905399102518,Mid
LSK,-4.8491699769046654,Mid
LSK,-0.35049855538257235,Mid
LSK,1.1148689692927816,Low
LSK,-1.6904749318050083,Low
LSK,-3.375189641623677,Low
LSK,1.2102861463307635,Low
LSK,1.4282474465238115,Low
LSK,2.0995489481684615,Low
LSK,1.7925104934770397,Low
LSK,-3.350136205133769,Low
LSK,-3.717560132635689,Low
LSK,2.2501077844311324,Low
LSK,-3.3087952471596016,Low
LSK,2.8020153977352136,Low
LSK,5.400197956802999,Low
LSK,-0.6707502447233615,Low
LSK,11.384870568373673,Low
LSK,-11.478378706024772,Mid
LSK,1.8767843954216268,Mid
LSK,5.744100280112052,Mid
LSK,11.743852696890954,Mid
LSK,0.5015059753498585,Mid
LSK,-6.357932715777126,Mid
LSK,-2.267240819422889,Mid
LSK,5.653354639175268,Mid
LSK,-2.3103700904633095,Mid
LSK,-0.5615331215789721,Mid
LSK,-5.282195839093684,Mid
LSK,-0.8432964787131958,Mid
LSK,1.8440641711229944,Mid
LSK,4.913778220242326,Mid
LSK,0.04673919399624804,Mid
LSK,3.796898449224595,Mid
LSK,2.814593474384308,Mid
LSK,-1.853088173252726,Mid
LSK,-5.163736688371589,Mid
LSK,2.855034876716034,Mid
LSK,2.745624773874833,Mid
LSK,1.6693031772752498,Mid
LSK,-7.138523678435893,Mid
LSK,-1.3691013693981624,Mid
LSK,-1.0484159800705273,Mid
LSK,1.1099022745642229,Mid
LSK,9.462915601023013,Mid
LSK,-5.193066355140186,Mid
LSK,-6.4962079994563275,Mid
LSK,6.649512940455349,Mid
LSK,2.4963687615735086,Mid
LSK,0.518728258804213,Mid
LSK,-2.7002963844305783,Mid
LSK,-0.11322846049415247,Mid
LSK,-1.9297426569491405,Mid
LSK,5.879832601607449,Mid
LSK,-0.4541697430684444,Mid
LSK,-3.2149363398822017,Mid
LSK,2.9286450847111123,Mid
LSK,-0.6040404991286552,Mid
LSK,1.2780665033260474,Mid
LSK,-0.3757280952381037,Mid
LSK,0.18380106844395616,Mid
LSK,-2.1332843195590923,Low
LSK,3.1241993419256486,Mid
LSK,-2.4718752145796885,Low
LSK,-8.896002450753471,Mid
LSK,3.307918921464159,Mid
LSK,0.05893235855045642,Mid
LSK,-7.660378661007339,Mid
LSK,-1.6646153846153866,Mid
LSK,2.292590347868706,Mid
LSK,-3.080007099486448,Mid
LSK,-7.947398513436255,Mid
LSK,0.37329378881987285,Mid
LSK,5.8780557197408045,Mid
LSK,-2.220922267679726,Mid
LSK,-0.003879258770123073,Mid
LSK,-3.867102748132878,Mid
LSK,-3.2980753506470784,Low
LSK,-10.377989969135804,Mid
LSK,5.426326489101929,Mid
LSK,-3.472285908887407,Mid
LSK,-10.414571863307476,Mid
LSK,2.09080445837051,Mid
LSK,-17.71514819345744,Mid
LSK,8.940174022854563,High
LSK,10.287545929277698,High
LSK,2.0577561754357543,High
LSK,14.247736267094503,High
LSK,-2.099027609291293,High
LSK,4.849899590163953,High
LSK,5.190756916863193,High
LSK,1.3203365187761662,High
LSK,-2.2403422982885,High
LSK,-3.2594557282092484,High
LSK,-5.229309773524093,High
LSK,-6.515679224368743,High
LSK,0.08883115066333769,High
LSK,-1.3343123903647336,High
LSK,6.007302079068566,High
LSK,-8.07486269615576,High
LSK,4.3004600600544896,High
LSK,-5.513235822217433,High
LSK,0.3259630769230748,High
LSK,-0.32567074132325846,High
LSK,-3.8454141954938126,High
LSK,2.919583200000009,High
LSK,0.9489949042078782,High
LSK,-4.520166249486534,High
LSK,-3.2258064516129115,High
LSK,8.133545000000009,High
LSK,-2.74005166481871,High
LSK,6.607254167188437,High
LSK,-16.012246603652326,High
LSK,7.079646017699126,High
LSK,0.0,High
LSK,3.5537190082644665,High
LSK,-1.8355778132481904,High
LSK,2.1463240237983294,Mid
LSK,-4.942214262973577,Mid
LSK,0.9134769328216219,Mid
LSK,0.9633354187967624,Mid
LSK,1.9044629223898824,Mid
LSK,-3.3886822580645126,Mid
LSK,-1.8484493660388512,Mid
LSK,-0.0012391180853943418,Mid
LSK,0.6471678431588135,Mid
LSK,-7.212517837432464,Mid
LSK,-0.18906340604492033,Mid
LSK,2.1878649635036496,Mid
LSK,-2.5665838377326833,Mid
LSK,0.6714253169210815,Mid
LSK,2.9110646620484015,Mid
LSK,3.128410011838323,Mid
LSK,-5.996043239658688,Mid
LSK,-7.8527472627737405,Mid
LSK,0.3035941293147548,Mid
LSK,4.018180691196238,Mid
LSK,-2.4473425254390113,Mid
LSK,-0.1883820494703592,Mid
LSK,-2.5322131035692585,Mid
LSK,-4.7748140000000046,Mid
LSK,-2.231746756577613,Mid
LSK,-3.327605764472541,Low
LSK,6.5567420723983805,Low
LSK,1.8735568977214179,Low
LSK,-3.9631525076765595,Low
LSK,4.446433900328262,Low
LSK,6.530612244897971,Low
LSK,-4.6934865900383205,Low
LSK,0.8241839195979983,Low
LSK,1.9399280082190495,Low
LSK,-4.0931138538441765,Mid
LSK,-5.252872930849096,Mid
LSK,-7.761410187530293,Mid
LSK,5.032756699886209,Mid
LSK,-11.140347911307224,Mid
LSK,4.665229999999987,Mid
LSK,1.5283931922759786,Mid
LSK,2.5456223849776416,Mid
LSK,-5.513127095587656,Mid
LSK,12.532454361756585,Mid
LSK,-7.220478848270407,Mid
LSK,-1.1356499999999992,Mid
LSK,1.1520671717664133,Mid
LSK,-0.5205698549561211,Mid
LSK,-4.1099437109358705,Mid
LSK,13.504437462363118,High
LSK,0.7648549712050645,High
LSK,-4.347330278162643,High
LSK,0.4238720725920242,High
LSK,-6.384202988951815,High
LSK,1.2431942188337652,High
LSK,-6.351843102252519,High
LSK,3.129884999999999,High
LSK,-3.999099048738397,High
LSK,-5.330726494752591,High
LSK,0.859483942348005,High
LSK,11.732904511696729,High
LSK,-0.5917171667658927,High
LSK,-2.3979750570946368,High
LSK,-8.154713665367419,High
LSK,-1.726427622841964,High
LSK,-4.717132432432436,High
LSK,-1.6924726634018672,High
LSK,8.200172222935453,High
LSK,1.0950573333333269,High
LSK,7.446598147567851,High
LSK,-3.9903114620081226,High
LSK,4.837079526740329,High
LSK,-8.91563214222596,High
LSK,9.25277554935735,High
LSK,-1.960783088235285,High
LSK,-1.336001233299977,High
LSK,5.87993721114084,High
LSK,-5.588850277612911,High
LSK,2.6253278546762626,High
LSK,1.2683252598807648,Mid
LSK,-4.129597560975595,Mid
LSK,-3.9944536406045117,Mid
LSK,-0.5008748695122134,Mid
LSK,3.8677237613384374,Mid
LSK,-0.7379628205128164,Mid
LSK,-3.0344275626120853,Mid
LSK,1.2320972032741295,Mid
LSK,2.105118448751564,Mid
LSK,-3.563331127960767,Mid
LSK,5.0997445732028135,Mid
LSK,-0.5100104793155591,Mid
LSK,6.070287539936103,Mid
LSK,-8.886892771084332,Mid
LSK,-0.6927428306077843,Mid
LSK,-13.448715046604532,Mid
LSK,8.399887292333696,Mid
LSK,1.4192460984219224e-06,Mid
LSK,-8.144647404204575,Mid
LSK,1.0506135312941423,Mid
LSK,-3.594230686898714,Mid
LSK,10.215923640927361,High
LSK,-0.0924325895267808,High
LSK,0.8246142727525552,Mid
LSK,4.896614285714285,Mid
LSK,-2.7278982039867006,Mid
LSK,-8.316741127241055,Mid
LSK,7.0538784809817345,Mid
LSK,-7.936239784581645,Mid
LSK,8.620373278271254,High
LSK,-1.5742132464257597,High
LSK,-1.4464997903623544,High
LSK,0.0,High
LSK,-3.7372765550386933,High
LSK,-4.217078679732156,High
LSK,4.752159107409026,High
LSK,-0.0016550043166363437,High
LSK,7.419625904976512,High
LSK,-9.601895769931446,High
LSK,-9.842549328046267,High
LSK,-5.945904864861296,High
LSK,-14.563276264720958,High
LSK,21.37421134281221,High
LSK,-16.59811594280426,High
LSK,18.65963718061654,High
LSK,-0.0023603472189659414,High
LSK,-4.502983918682945,High
LSK,6.3405945310677,High
LSK,-2.4156980728098465,High
LSK,-0.018016724298419717,High
LSK,0.00017821749407342935,High
LSK,3.033812817553927,High
LSK,-2.944638042927328,High
LSK,3.627838294931718,High
LSK,0.16339173063442125,High
LSK,-3.65826568482841,High
LSK,3.217765956421448,High
LSK,-8.668969514947811,High
LSK,5.216028816522744,High
LSK,3.0723814753512935,High
LSK,1.3914292876752832,High
LSK,4.2032133746223055,High
LSK,-0.6662466925014154,High
LSK,-7.66947522622673,High
LSK,21.156482684122757,High
LSK,-5.894827272727287,High
LSK,-1.1938721559987653,High
LSK,-0.11065555812421746,High
LSK,0.10154323001632104,High
LSK,6.091300830155411,High
LSK,3.10031619813238,High
LSK,-3.6900764681042086,High
LSK,22.212331273885354,High
LSK,-8.446891246163169,High
LSK,-6.673796788486397,High
LSK,0.38152443879222453,High
LSK,5.169122900436318,High
LSK,2.9466348582654955,High
LSK,3.8246765543382466,High
LSK,-0.45979319835769417,High
LSK,3.2344482466358793,High
LSK,0.8930572120885438,High
LSK,-2.8702339740824923,High
LSK,7.206359843546295,High
LSK,8.149720096535361,High
LSK,28.771090901708064,High
LSK,-11.427045380737667,High
LSK,2.811737952922999,High
LSK,-5.964015358561414,High
LSK,9.316815119572809,High
LSK,13.788251622860015,High
LSK,17.807997984163325,High
LSK,-4.622983298538619,High
LSK,6.567162499878787,High
LSK,19.815813789628113,High
LSK,19.842916684816657,High
LSK,4.422406696827341,High
LSK,-3.013700000000008,High
LSK,-5.838045280198367,High
LSK,-11.999062659948457,High
LSK,6.817074353160968,High
LSK,-3.3264423242711727,High
LSK,2.144015782877151,High
LSK,-4.224818064780256,High
LSK,2.9246610295175612,High
LSK,-9.172602797095596,High
LSK,-5.2215760797101,High
LSK,-4.211829350295315,High
LSK,-5.107754141815768,High
LSK,14.461382828008906,High
LSK,-7.204881025015252,High
LSK,-12.182627265745815,High
LSK,-6.174010854064904,High
LSK,1.478778508464651,High
LSK,1.4394310194731919,High
LSK,1.5503868096869322,High
LSK,2.300710687022911,High
LSK,4.38979138668798,High
LSK,-2.510537352077713,High
LSK,-1.5176922338062893,High
LSK,3.2053057444153543,High
LSK,5.008009666714752,High
LSK,-5.046863743099406,High
LSK,-16.23690194799896,High
LSK,-4.143142170283898,High
LSK,15.428773817730224,High
LSK,-8.501158005538812,High
LSK,-45.2263361263181,High
LSK,26.16822429906542,High
LSK,-1.2345679012345734,High
LSK,14.69999999999998,High
LSK,-13.08922951176983,High
LSK,15.944746013705968,High
LSK,8.508515911129777,High
LSK,11.778468290284462,High
LSK,-5.362018031514704,High
LSK,-7.062259254427272,High
LSK,-4.611975954551728,High
LSK,9.042517633163506,High
LSK,2.3391812865497075,High
LSK,-4.761904761904767,High
LSK,2.9228370000000004,High
LSK,-4.08259539134157,High
LSK,-2.816945151054817,High
LSK,-6.069462163852412,High
LSK,7.378818756842631,High
LSK,1.3780333643271803,High
LSK,-1.9458358817533106,High
LSK,1.9844500223435313,High
LSK,-0.5716585117227391,High
LSK,-0.7789596148330191,High
LSK,-0.6872887386420556,High
LSK,9.138741933584926,High
LSK,0.002009573271499754,High
LSK,0.03394375595806576,High
LSK,-0.7419045091148102,High
LSK,-7.738258996015491,High
LSK,-0.12760421381947662,High
LSK,4.30731216190765,High
LSK,-4.159720282520041,High
LSK,4.2272411506824925,High
LSK,4.899999999999993,High
LSK,0.09532888465206835,Mid
LSK,-0.09523809523810378,Mid
LSK,3.0516091515729427,Mid
LSK,-2.9612426466777753,Mid
LSK,-2.3717845341107435,Mid
LSK,-5.726832848951613,Mid
LSK,7.389890326512871,Mid
LSK,0.2104950866234745,Mid
LSK,0.9624639076034613,Mid
LSK,-0.08813727359388013,Mid
LSK,3.046015466214902,Mid
LSK,8.425927933813494,Mid
LSK,6.749807002561892,Mid
LSK,0.23894350793058905,Mid
LSK,1.4068713739661787,Mid
LSK,-3.5930750740556516,Mid
LSK,3.7551012244897874,Mid
LSK,-4.792604286330471,Mid
LSK,1.2324752226905877,Mid
LSK,-2.0342481632653175,Mid
LSK,-0.8399728464873024,Mid
LSK,0.0018899157916862919,Mid
LSK,0.8454646155459544,Mid
LSK,-0.8402596411973939,Mid
LSK,-9.915966386554608,Mid
LSK,-6.4365671641791184,Mid
LSK,6.879361914257243,Mid
LSK,6.825704291044765,Mid
LSK,-2.0234121254584014,Mid
LSK,-2.3000231524062054,Mid
LSK,0.03260646213316676,Mid
LSK,0.40762712051432004,Mid
LSK,3.590194853863915,Mid
LSK,0.9281988225643634,Mid
LSK,1.6596486885450679,Mid
LSK,-5.052284050054934,Mid
LSK,5.290679930912767,Mid
LSK,5.048401621276355,Mid
LSK,-2.866376043647023,Mid
LSK,-0.14164251604971145,Mid
LSK,4.7777571279543185,Mid
LSK,-3.1978393784953707,Mid
LSK,1.0418665552654138,Mid
LSK,-2.90821640287916,Mid
LSK,3.2772824055995686,Mid
LSK,-3.950172244897965,Mid
LSK,9.466988473559201,Mid
LSK,-6.133543668743602,Mid
LSK,1.7834401510961273,Mid
LSK,0.4637077485533103,Mid
LSK,8.390906883679406,Mid
LSK,0.4000949222456862,Mid
LSK,-3.0823258155051936,Mid
LSK,2.0771414835219604,Mid
LSK,-2.6599226561540013,Mid
LSK,-0.37332288340884423,Mid
LSK,-5.949932382527534,Mid
LSK,0.3237299598749743,Mid
LSK,1.8170509024574955,Mid
LSK,-2.5910750000000093,Mid
LSK,-0.6516161204576543,Mid
LSK,0.22434083520284087,Mid
LSK,-0.22382038135646543,Mid
LSK,3.737878512537929,Mid
LSK,-0.13026338912017765,Mid
LSK,-2.335770207932919,Mid
LSK,0.0,Low
LSK,2.856533399396355,Low
LSK,0.33005947194391094,Low
LSK,-5.905826017557847,Low
LSK,-6.700592875318067,Mid
LSK,3.181818152892557,Mid
LSK,-5.453912727278299,Mid
LSK,5.302581376297288,Mid
LSK,-2.654866371681408,Mid
LSK,3.1949008800463474,Mid
LSK,1.8509617705568138,Low
LSK,-0.8783424367840076,Low
LSK,-2.2687609075043413,Low
LSK,4.886410714285705,Low
LSK,-8.659690355501947,Low
LSK,4.473437982540207,Low
LSK,2.2301516503122176,Low
LSK,3.8651003490401514,Low
LSK,-3.717263813929017,Low
LSK,-0.003153446460446574,Low
LSK,6.89246637080112,Mid
LSK,0.6192653061224407,Mid
LSK,-0.5622285179289643,Low
LSK,-1.977446282747919,Low
LSK,2.0173380592102275,Low
LSK,-3.998416195147081,Mid
LSK,-0.14574097112817208,Mid
LSK,2.2306522723533284,Mid
LSK,1.999989077071307,Mid
LSK,2.0408160433536215,Mid
LSK,2.0408166040440934,Mid
LSK,0.3210163140629607,Mid
LSK,1.57996076788256,Mid
LSK,-1.8703998437782143,Low
LSK,0.23861182232283173,Low
LSK,-0.6824593345095664,Low
LSK,-2.628051284568955,Low
LSK,0.827923644031725,Low
LSK,1.9936047453527284,Low
LSK,-1.4477720912512426,Low
LSK,3.7187557821984463,Low
LSK,3.083633845206646,Low
LSK,-8.531124690530778,Low
LSK,2.2540152554300086,Low
LSK,-0.25472149747468587,Low
LSK,5.63324864929704,Low
LSK,5.844943951631643,Low
LSK,0.162793873433964,Low
LSK,12.857142142857136,Low
LSK,-3.4085911608138675,Mid
LSK,0.6969033235226574,Low
LSK,-8.887839508582896,Mid
LSK,4.9507765876867005,Mid
LSK,7.99490560793672,Mid
LSK,5.923114714745825,Mid
LSK,-0.05948839976205322,Mid
LSK,4.692082142857146,Mid
LSK,1.1337886117712248,Mid
LSK,-5.453986150282097,Mid
LSK,-2.2683922168952764,Mid
LSK,6.40302441377989,Mid
LSK,2.9249986621179724,Mid
LSK,4.018806666666674,Mid
LSK,-1.5996049688706937,Mid
LSK,3.778329054919749,Mid
LSK,-10.587546548117155,Mid
LSK,6.9327175653944195,Mid
LSK,-13.679837184858156,High
LSK,13.511740047590948,High
LSK,3.830003251968983,High
LSK,-3.2167723096819256,High
LSK,0.8438211111110983,High
LSK,4.663193213435357,High
LSK,-7.939351392148075,High
LSK,-18.81074957118354,High
LSK,5.633803560801431,High
LSK,-16.459986000000004,High
LSK,11.712902035185202,High
LSK,-0.8602049007803481,High
LSK,-5.608227365598695,High
LSK,4.585788549618308,High
LSK,9.252323285380925,High
LSK,-6.3589087416564,High
LSK,5.616974380057127,High
LSK,-3.268445147492527,High
LSK,2.556189997685565,High
LSK,-4.671414588573308,High
LSK,-4.2857142857142705,High
LSK,1.0816552238805954,High
LSK,1.1447683001487796,High
LSK,1.8083934306569294,High
LSK,0.37461096144262296,High
LSK,-16.28567820612169,High
LSK,4.50121999950035,High
LSK,-5.777058395688672,High
LSK,3.812824956672456,High
LSK,-0.6631427378964827,High
LSK,1.8120885197333791,High
LSK,-1.1241482800706692,High
LSK,8.347245339379583e-07,High
LSK,-0.5630225328629113,High
LSK,-2.3773255935966797,High
LSK,-2.614349921658121,High
LSK,-3.225675429157915,High
LSK,2.737226267868209e-06,High
LSK,2.9212681682134756,High
LSK,0.0,Mid
LSK,-4.965982209862352,Mid
LSK,-2.1455223880597174,Mid
LSK,2.192565300285998,Mid
LSK,7.388058699738265,Mid
LSK,4.065323141070176,Mid
LSK,-2.170241235392323,Mid
LSK,-1.109258049725581,Mid
LSK,-1.1216566005176953,Mid
LSK,-2.2687609075043413,Mid
LSK,-3.0256678571428774,Mid
LSK,-3.232861177219448,Mid
LSK,4.091340589045278,Mid
LSK,0.1828153564899404,Mid
LSK,-2.189759124087609,Mid
LSK,-2.1455433629380405,Mid
LSK,3.908483280186048,Low
LSK,3.66972477064218,Low
LSK,-5.112879646017698,Low
LSK,-2.3366805118398393,Low
LSK,2.380467354870741,Low
LSK,-0.009098052776046472,Low
LSK,4.570469216417905,Low
LSK,-5.887220253877401,Low
LSK,-0.5687166092404383,Low
LSK,-1.6115100095328905,Low
LSK,-0.5905714555844321,Low
LSK,0.5458089668616051,Low
LSK,-3.063202791779762,Low
LSK,-0.25566999999999673,Low
LSK,0.5570943230557512,Low
LSK,0.0011445663011144802,Low
LSK,14.255920580290859,Mid
LSK,-10.12147993019198,Mid
LSK,6.157990991602569,Mid
LSK,-4.049420815014059,Mid
LSK,9.226181052532212,Mid
LSK,-4.357746083262493,Mid
LSK,-2.1842969053378236,Mid
LSK,-3.2029296330168378,Mid
LSK,1.1033361208998338,Mid
LSK,0.03222584853699306,Mid
LSK,4.42800167119104,Mid
LSK,3.558394160583944,Mid
LSK,3.2599118942731264,Mid
LSK,-1.8771331058020535,Mid
LSK,4.173911304347833,Mid
LSK,11.853089513407156,Mid
LSK,-10.597014258186677,Mid
LSK,11.853088480801354,High
LSK,14.179104477611926,High
LSK,-6.535947712418311,High
LSK,-14.685314685314687,High
LSK,-0.8196721311475419,High
LSK,5.785123966942152,High
LSK,-0.78125,High
LSK,5.51181102362206,High
LSK,0.746268656716409,High
LSK,2.9629637037037027,High
LSK,3.0198122084905465,High
LSK,-10.541740451686533,High
LSK,6.945989230912009,High
LSK,-1.7391097429357294,High
LSK,1.7699027020281255,High
LSK,-10.583938917896473,High
LSK,0.5898848931437994,High
LSK,-2.777581971360632,High
LSK,0.0,High
LSK,3.0889473865697292,High
LSK,1.457029830472023,High
LSK,0.47885075818037137,High
LSK,1.1119936457505863,High
LSK,2.7370879811468907,High
LSK,0.0,High
LSK,4.79760137593872,High
LSK,2.2889843436055157,High
LSK,-4.475524629155469,High
LSK,-4.685212467046373,High
LSK,0.0,High
LSK,-12.288786162231801,High
LSK,7.005253732414007,High
LSK,1.8330610397968572,Mid
LSK,0.4098360655737876,Mid
LSK,-2.2040816326530766,Mid
LSK,-0.47113939899833257,Mid
LSK,-4.268918064092864,Mid
LSK,-0.03521820648813012,Mid
LSK,-1.7574169600842238,Mid
LSK,0.2813853702051894,Mid
LSK,-0.006694810311325128,Mid
LSK,8.97809795533333,Mid
LSK,-2.204080834319022,Mid
LSK,1.7417028380634525,Mid
LSK,11.250986162871456,Mid
LSK,-3.3868783185840856,Mid
LSK,-0.005643192976134692,Mid
LSK,9.465648854961817,Mid
LSK,-0.1394700139469962,Mid
LSK,-14.455307262569828,Mid
LSK,0.014604081632652033,Mid
LSK,11.820404350744207,High
LSK,-0.3548321167883284,High
LSK,-8.214460683411817,High
LSK,6.867537854209593,High
LSK,2.241007742308354,High
LSK,2.2600583139443353,High
LSK,-0.6473121428571371,High
LSK,7.840924542389427,High
LSK,-14.868559999999997,High
LSK,4.288329513358002,High
LSK,2.5926681138293217,High
LSK,-0.4549991317536861,High
LSK,-2.334911724279831,High
LSK,-2.656621461617792,High
LSK,-5.259080066440836,High
LSK,5.311488979591816,High
LSK,1.9344843620139995,High
LSK,-0.6826274355621775,High
LSK,0.995741984909615,High
LSK,3.1121958985633524,High
LSK,2.5433787136256436,High
LSK,6.865483283984997,High
LSK,-6.06310083885403,High
LSK,27.776410870939607,High
LSK,-8.86731807655451,High
LSK,-4.927640856815163,High
LSK,13.05687741935484,High
LSK,6.765739836574403,High
LSK,18.811298694811242,High
LSK,8.013502177112164,High
LSK,0.9072747971325512,High
LSK,41.95983505514178,High
LSK,14.814051753985403,High
LSK,-16.81271611615749,High
LSK,-2.587735794110002,High
LSK,6.164592812499992,High
LSK,9.578078875561546,High
LSK,3.490463652027209,High
LSK,-7.180146284508371,High
LSK,4.866576557928615,High
LSK,-12.00007978659433,High
LSK,-19.12121242424242,High
LSK,0.1501693523798142,High
LSK,12.64100925758167,High
LSK,-1.084136148913728,High
LSK,-2.023036322898919,High
LSK,-2.5363045325954237,High
LSK,8.318326300984523,High
LSK,1.2473912322551017,High
LSK,1.9116873998076267,High
LSK,-2.367954302562969,High
LSK,-3.8432927634081238,High
LSK,3.508931677817606,High
